event_date,city,race_no,horse_name,incident_type,incident_text,match_confidence,source_pdf
2026-02-13,Antalya,3,CEMALŞAH,scratch,Çıkış Nedeni: SAĞ ÖN AYAKTA TOPALLIK,0.8571428571428572,20260213_Antalya.pdf
2026-02-13,Antalya,6,BAAHUBALİ,scratch,Çıkış Nedeni: ÖN SOL AYAKTA TOPALLIK,0.75,20260213_Antalya.pdf
2026-02-13,Antalya,8,MY GOLDEN QUEEN,trainer_change,"Antrenör Değişikliği: Eski: VEDAT ÖNDER, Neden: RAPORLU OLMASI, Yeni: İZZET TURAN",0.7857142857142857,20260213_Antalya.pdf
2026-02-13,Antalya,8,AMZA,steward_incident,"Ek Rapor 12.02.2026 günü 8.koşuda 4 numaraya kayıtlı olarak koşan ALHAMZAH isimli atın antrenörü HİKMET TURAN, biniciye at sahibi adına tescil edilmemiş forma giydirdiğinden dolayı kurulumuza çağrılmış ancak koşu sonrasında tartı mahallinde bulunamadığı için savunma tutanağı tebliğ edilememişti. 13.02.2026 günü savunmasını kurulumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanunun 4.maddesi ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 123. maddesinin 2. fıkrası gereğince 5.325 TL PARA cezası ile cezalandırılmıştır. 12.02.2026 günü 9.koşuda 11 numaraya kayıtlı olarak koşan THUNDER BULL isimli at start makinasından çıkış yapmadığından, atın antrenörü NİHAT DÜNDAR atını starttan çıkışa yeterince alıştırmadığı ve bu suretle yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ancak koşu sonrasında tartı mahallinde bulunamadığı için savunma tutanağı tebliğ edilememişti. 13.02.2026 günü savunmasını kurulumuza vermiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanununun 4. maddesinin (a) bendi uyarınca İHTAR cezası ile cezalandırılmıştır. KEMAL YILMAZ Antalya Hipodromu Komiserler Kurulu Başkanı",0.95,20260213_Antalya.pdf
2026-02-13,İzmir,1,HOLİGAN,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİYLE,0.7142857142857143,20260213_Izmir.pdf
2026-02-13,İzmir,,ÖNDERBEYİM,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ÖZCAN YILDIRIM, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MUHAMMED MİR BİLGİN",0.8888888888888888,20260213_Izmir.pdf
2026-02-13,İzmir,,RÜZGAR AKARCA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ÖZCAN YILDIRIM, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ONUR ATMACA",0.72,20260213_Izmir.pdf
2026-02-14,Adana,1,MUCİZENİNKIZI,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.75,20260214_Adana.pdf
2026-02-14,Adana,3,GÜLGİBİ YARİM,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.64,20260214_Adana.pdf
2026-02-14,Adana,8,BLUE PHANTOM,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.736842105263158,20260214_Adana.pdf
2026-02-14,Adana,9,KIZIM YASMİNA,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.8695652173913043,20260214_Adana.pdf
2026-02-14,Adana,9,QUEEN BELLA,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.8333333333333335,20260214_Adana.pdf
2026-02-14,Adana,9,SERT YÜREK,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.7619047619047619,20260214_Adana.pdf
2026-02-14,Adana,9,BİRSUYUM,scratch,Çıkış Nedeni: KUM PİSTİN SULU OLMASI NEDENİ İLE,0.6666666666666667,20260214_Adana.pdf
2026-02-14,Adana,,SEMİRAMİS,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: FESİH ÇETİNBAŞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: FATİH SULTAN MEHMET SANSAR",0.75,20260214_Adana.pdf
2026-02-14,Adana,,DODOKAN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: FESİH ÇETİNBAŞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ERAY ÇİZİK",0.8333333333333335,20260214_Adana.pdf
2026-02-14,Adana,,MY LOVE GÖKSU,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: FESİH ÇETİNBAŞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: NİZAMETTİN DEMİR",0.7272727272727273,20260214_Adana.pdf
2026-02-14,İstanbul,2,TAN,steward_incident,"Ek Rapor DIŞ START İLE İLGİLİ BİLGİLENDİRME: Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - SYNDICATION (İNGİLİZ) isimli atın dış startının kaldırılması uygun görülmüştür. 07.02.2026 tarihinde 2. koşuda 3 numaraya kayıtlı olarak koşan ALMUTANABİY isimli atın jokeyi Halis KARATAŞ, son düzlükte fazla sayıda (6 ADET) kamçı kullandığından dolayı Komiserler Kuruluna çağırılmış ve savunma tutanağı tebliğ edilmiştir. Konu ile ilgili savunmasını tebliğ edildiği tarihten 7 (yedi) gün sonra 14.02.2026 tarihinde Kurulumuza iletmiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanunu ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 123. maddesinin 6. fıkrası uyarınca 7 (yedi) gün süreyle idman yeri dışında, tribün ve eklentileri dışında, yarışlarla ilgili yerlerde geçici sanat icra etmekten yasaklanması ve ayrıca 5325 TL para cezası ile cezalandırılmıştır. (Kendisinin isteği üzerine cezası 16.02.2026 tarihinden itibaren başlatılmıştır.) 11.02.2026 tarihinde 3. koşuda 2 numaraya kayıtlı olarak koşan GÜROBASI isimli atın aprantisi Çağlar TAŞCI, son düzlükte usulsüz kulvar değiştirerek yarış usul ve esaslarını ihlal ettiğinden dolayı Komiserler Kuruluna çağırılmış ve savunma tutanağı tebliğ edilmiştir. Konu ile ilgili savunmasını tebliğ edildiği tarihten 2 (iki) gün sonra 13.02.2026 tarihinde Kurulumuza iletmiştir. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanunu ve buna dayanılarak çıkartılan At Yarışları Yönetmeliğinin 117. maddesinin 1. fıkrası (b-1) ve (c) bentleri uyarınca 7 (yedi) gün süreyle idman yeri dışında, tribün ve eklentileri dışında, yarışlarla ilgili yerlerde geçici sanat icra etmekten yasaklanması ve ayrıca 5325 TL para cezası ile cezalandırılmıştır. (Kendisinin isteği üzerine cezası 14.02.2026 tarihinden itibaren başlatılmıştır.) SEDAT DEMİRKOL İstanbul Veliefendi Hipodromu Komiserler Kurulu Başkanı",0.95,20260214_Istanbul.pdf
2026-02-15,Adana,2,HIGGS,scratch,Çıkış Nedeni: SOL ÖN AYAKTA TOPALLIK,0.6666666666666667,20260215_Adana.pdf
2026-02-15,Adana,3,KOÇ ABİ,scratch,Çıkış Nedeni: SOL ARKA AYAKTA TOPALLIK,0.7142857142857143,20260215_Adana.pdf
2026-02-15,Adana,,HİLAL ZAMANI,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: FESİH ÇETİNBAŞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: FATİH SULTAN MEHMET SANSAR",0.64,20260215_Adana.pdf
2026-02-15,Adana,6,AFROZY RED LINE,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ALİ ÇİÇEK, Neden: RAPORLU OLMASI, Yeni: TURĞUT ÇİZİK",0.8,20260215_Adana.pdf
2026-02-15,İzmir,3,KOCAMUTLU,scratch,Çıkış Nedeni: BİNİCİSİ RAPORLU OLDUĞUNDA VE YERİNE EŞDEĞER BİNİCİ BULUNAMADIĞINDAN,0.7777777777777779,20260215_Izmir.pdf
2026-02-15,İzmir,,NICE COLT,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ONUR YILDIZ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ONUR ATMACA",0.7,20260215_Izmir.pdf
2026-02-15,İzmir,,ORQUİDEA BLANCA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ÇAĞLAR TAŞCI, Neden: CEZALI OLDUĞUNDAN, Değişen Jokey: YİĞİTCAN GÖKÇE",0.5925925925925926,20260215_Izmir.pdf
2026-02-15,İzmir,4,ŞANA,steward_incident,08.02.2026 Tarihli Ek Rapor 3. koşuda 6 numarada kayıtlı RÜZGARTEPESİ ve 4. koşuda 4 numarada kayıtlı BAL SANAY isimli atların binicisi Metin Mert KARABULUT mazereti olmaksızın tartı mahallinde bulunmamak suretiyle tartı ile ilgili yükümlülükleri yerine getirmediğinden savunmasının alınması amacıyla kurulumuza çağırılmış ve savunma istem yazısı kendisine tebliğ edilmiştir. Adı geçen binici savunmasını 15.02.2026 tarihinde vermiş olup konu ile ilgili olarak 6132 Sayılı At Yarışları Kanununun 4. Maddesi (c-2) bendi ve At Yarışları Yönetmeliğinin 120/2. Maddesi gereği (16.02.2026 gününden başlamak üzere) 15 (on beş) gün süreyle yarışlarla ilgili her türlü yerlerden geçici sanat icrasından men ayrıca 10.650 TL para cezası ile cezalandırılmıştır. 3.Koşuda 8 numarada kayıtlı CANYAMAN isimli atın binicisi Berkay BÜLBÜL son düzlükte usulsüz kulvar değiştirmek suretiyle yarış usul ve esaslarına aykırı hareket ettiğinden dolayı Kurulumuza çağırılmış ve savunma istem yazısı kendisine tebliğ edilmiştir. Adı geçen binici savunmasını 15.02.2026 tarihinde vermiş olup konu ile ilgili olarak 6132 Sayılı At Yarışları Kanununun 4. Maddesi (c-2) bendi ve At Yarışları Yönetmenliğinin 117/1. Maddesi (c) bendi gereği (16.02.2026 gününden başlamak üzere) 7 (yedi) gün süreyle yarışlarla ilgili her türlü yerlerden geçici sanat icrasından men cezası ile cezalandırılmıştır.,0.95,20260215_Izmir.pdf
2026-02-15,İzmir,2,MİRA,steward_incident,13.02.2026 Tarihli Ek Rapor 2.Koşuda 4 numarada kayıtlı THE ADMIRAL isimli atın binicisi Muhammed Mir BİLGİN yarışın son metrelerinde yarış disiplininden uzak at binmek suretiyle yarış usul ve esaslarına aykırı hareket ettiğinden dolayı Kurulumuza çağırılmış ve savunma istem yazısı kendisine tebliğ edilmiştir. Adı geçen binici savunmasını 15.02.2026 tarihinde vermiş olup konu ile ilgili olarak 6132 Sayılı At Yarışları Kanununun 4. Maddesi (c-2) bendi ve At Yarışları Yönetmenliğinin 117/1. Maddesi (c) bendi gereği (16.02.2026 gününden başlamak üzere) 7 (yedi) gün süreyle yarışlarla ilgili her türlü yerlerden geçici sanat icrasından men cezası ile cezalandırılmıştır. ALİ ERKUL İzmir Şirinyer Hipodromu Komiserler Kurulu Başkanı,0.95,20260215_Izmir.pdf
2026-02-16,Bursa,4,KILIÇ OSMAN,scratch,Çıkış Nedeni: SAĞ ÖN AYAKTA TOPALLIK,0.8,20260216_Bursa.pdf
2026-02-16,Bursa,,AT NO,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: At Adı, Neden: KOŞMAYAN JOKEY, Değişen Jokey: ÇIKIŞ NEDENİ",0.6666666666666667,20260216_Bursa.pdf
2026-02-16,Bursa,2,EAST WEST WARRIOR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: CEZALI OLDUĞUNDAN, Değişen Jokey: ONUR ATMACA",0.7096774193548387,20260216_Bursa.pdf
2026-02-16,Bursa,5,MISS CONQUEROR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: CEZALI OLDUĞUNDAN, Değişen Jokey: ALİCAN İNCİ",0.782608695652174,20260216_Bursa.pdf
2026-02-16,Bursa,6,DATCA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MUHAMMED MİR BİLGİN, Neden: CEZALI OLDUĞUNDAN, Değişen Jokey: ONUR YILDIZ",0.8888888888888888,20260216_Bursa.pdf
2026-02-16,Bursa,,Bilinmeyen At,steward_incident,Ek Rapor ÖN BİRLİK ve GRAVITY OF LOVE isimli atlara dış start verilmiştir.,0.0,20260216_Bursa.pdf
2026-02-16,Bursa,1,TAN,steward_incident,"09.02.2026 Tarihli Rapora Ek Rapor; 1. Koşuda 5 numarada kayıtlı SULTAN NENE isimli atın Binicisi ERHAN AKKAYA, koşuda genel hükümlerde belirtilen kamçı sayısından fazla sayıda kamçı kullanarak yarış usul ve esaslarına aykırı hareket etmiştir. Binici ERHAN AKKAYA; 6132 S.K. 4. Mad. (C-2) Bendi ve At Yarışları Yönetmeliğinin 123/6 Maddesi gereğince 5325 TL para cezası ve 7 gün süre ile idman yeri dışında, yarışlarla ilgili yerlerde sanat icrasından men cezası ile cezalandırılmıştır. Binicinin cezası 19.02.2026 tarihinden itibaren başlatılmıştır. 4. Koşuda 3 numarada kayıtlı KAROZBEY isimli atın Binicisi ERHAN YAVUZ, koşuda atın boynuna vurarak usulsüz kamçı kullanmış, yarış usul ve esaslarına aykırı hareket etmiştir. Binici ERHAN YAVUZ; Binici ERHAN YAVUZ; 6132 S.K. 4. Mad. (C-2) Bendi ve At Yarışları Yönetmeliğinin 123/6 Maddesi gereğince 5325 TL para cezası ve 7 gün süre ile idman yeri dışında, yarışlarla ilgili yerlerde sanat icrasından men cezası ile cezalandırılmıştır. Binicinin kendi talebi üzerine cezası 14.02.2026 tarihinden itibaren başlatılmıştır. 6. Koşuda 11 numarada kayıtlı BİRGEDAĞ isimli atın Binicisi MAHSUN TURAN, koşu boyunca genel hükümlerde belirtilen kamçı sayısından fazla sayıda kamçı kullanarak yarış usul ve esaslarına aykırı hareket etmiştir. Binici MAHSUN TURAN; 6132 S.K. 4. Mad. (C-2) Bendi ve At Yarışları Yönetmeliğinin 123/6 Maddesi gereğince 5325 TL para cezası ve 7 gün süre ile idman yeri dışında, yarışlarla ilgili yerlerde sanat icrasından men cezası ile cezalandırılmıştır. Binicinin kendi talebi üzerine cezası 13.02.2026 tarihinden itibaren başlatılmıştır. 9. Koşuda 10 numarada kayıtlı SANCAR EFESİ isimli atın Binicisi HALİT GÖKÇE, koşuda genel hükümlerde belirtilen kamçı sayısından fazla sayıda kamçı kullanarak yarış usul ve esaslarına aykırı hareket etmiştir. Binici HALİT GÖKÇE; 6132 S.K. 4. Mad. (C-2) Bendi ve At Yarışları Yönetmeliğinin 123/6 Maddesi gereğince 5325 TL para cezası ve 14 gün süre ile idman yeri dışında, yarışlarla ilgili yerlerde sanat icrasından men cezası ile cezalandırılmıştır. (TEKERRÜR) Binicinin kendi talebi üzerine cezası 17.02.2026 tarihinden itibaren başlatılmıştır. AHMET BEYHAN Bursa Osmangazi Hipodromu Komiserler Kurulu Başkanı",0.95,20260216_Bursa.pdf
2026-02-16,Şanlıurfa,,SANATKAR,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: MEHMET DOĞAN, Neden: HASTANEYE SEVK EDİLDİĞİNDEN, Değişen Jokey: AHMET HASAN BAYAR",0.8235294117647058,20260216_Sanliurfa.pdf
2026-02-17,Adana,6,BACK TO GLORY,scratch,Çıkış Nedeni: KOLİK,0.6666666666666667,20260217_Adana.pdf
2026-02-17,Adana,,FIRTINAYÜREK,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ENES ATLAMAZ",0.736842105263158,20260217_Adana.pdf
2026-02-17,Adana,,YİĞİT KHAN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET TİBET MURTOĞLU",0.8888888888888888,20260217_Adana.pdf
2026-02-17,Adana,,AKINLARŞAHI,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: TAMER BALİ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MURAT AKDAĞ",0.8333333333333335,20260217_Adana.pdf
2026-02-17,Adana,3,ÇABUK,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ASLAN, Neden: RAPORLU OLMASI, Yeni: MEHMET KAYA",0.7272727272727273,20260217_Adana.pdf
2026-02-17,Adana,3,KAANHAKAN,trainer_change,"Antrenör Değişikliği: Eski: ZEKERİYA AKDEMİR, Neden: RAPORLU OLMASI, Yeni: MEHMET KAYA",0.8235294117647058,20260217_Adana.pdf
2026-02-17,Adana,7,KAYA HÜSEYİN,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ASLAN, Neden: RAPORLU OLMASI, Yeni: AYHAN DİNÇ",0.782608695652174,20260217_Adana.pdf
2026-02-17,Adana,7,KAFKAS YİĞİDİ,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ALİ ÇİÇEK, Neden: RAPORLU OLMASI, Yeni: YUSUF CAN KARATOPRAK",0.72,20260217_Adana.pdf
2026-02-17,Adana,8,TRAP ZONE,trainer_change,"Antrenör Değişikliği: Eski: ABDULKADİR AKIL, Neden: RAPORLU OLMASI, Yeni: BAHATTİN DEMİRKAPU",0.7058823529411764,20260217_Adana.pdf
2026-02-17,Adana,,YILDIRIM.138,steward_incident,"Ek Rapor DIŞ START İLE İLGİLİ BİLGİLENDİRME; Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - ZÜMRÜTGÜLÜ isimli Arap atı, için dış start iptal edilmesi uygun görülmüştür. - MY STERY İsimli İngiliz atı, için dış start verilmesi uygun görülmüştür. 10.02.2026 tarihli koşulara ait ek rapor: 10.02.2026 tarihinde yapılan 7. koşu sonrası binici Enes ATLAMAZ, rakibi binici İsmail YILDIRIMI' ın kendisini tehdit ettiğini iddia etmiş ve konu ile ilgili tutanak tutulmuştur, binici İsmail YILDIRIM yarışlarla ilgili yer ve tesislerin düzen ve disiplinini bozması nedeniyle 6132 Sayılı At Yarışları Hakkındaki Kanunun 4. Maddesine göre disiplin soruşturması başlatılmış olup, savunması istenmişti. Savunmasını bugün Kurulumuza vermiş, ancak yeterli görülmemiştir. Bahse konu olayla ilgili olarak 6132 sayılı At Yarışları Kanununun 4. maddesinin ( a ) ve ( b-1 ) bentleri uyarınca İHTAR ve 5.325 TL PARA CEZASI ile cezalandırılmıştır. 14.02.2026 tarihli koşulara ait ek rapor: 14.02.2026 tarihinde yapılan, 1. koşuda 3 numaralı ŞAHKAYA isimli atın antrenörü Mevlüt TEK, atın seyisini doping mahallinde hazır bulundurmamak suretiyle yarış usul ve esaslarına aykırı hareket etmesinden dolayı Kurulumuza çağrılmış ve savunması alınmıştır. Savunması Kurulumuzca yetersiz görüldüğünden 6132 sayılı At Yarışları Kanununun 4. maddesinin ( a ) ve ( b-1 ) bentleri uyarınca İHTAR ve 5.325 TL PARA CEZASI ile cezalandırılmıştır. MEHMET ALİ SÖZMEN Adana Yeşiloba Hipodromu Komiserler Kurulu Başkanı",0.95,20260217_Adana.pdf
2026-02-17,Antalya,3,RUN MY RED,scratch,Çıkış Nedeni: SAĞ ARKA AYAKTA TOPALLIK,0.6666666666666667,20260217_Antalya.pdf
2026-02-18,İstanbul,,POWERFULL LADY,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: YASİN ŞEREF GÜMÜŞ",0.6363636363636364,20260218_Istanbul.pdf
2026-02-18,İstanbul,,SON OF THE KNIFE,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: YİĞİTCAN GÖKÇE",0.6857142857142857,20260218_Istanbul.pdf
2026-02-18,İstanbul,,ATİLLABEY*,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: KÜRŞAT YILMAZ",1.0,20260218_Istanbul.pdf
2026-02-18,İstanbul,4,DESERT POINT,trainer_change,"Antrenör Değişikliği: Eski: RAMAZAN COŞKUN, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.8571428571428572,20260218_Istanbul.pdf
2026-02-18,İstanbul,6,BOLKADER,trainer_change,"Antrenör Değişikliği: Eski: SERHAT YARDIMCI, Neden: RAPORLU OLMASI, Yeni: SİNAN ALTUNDAĞ",0.8571428571428572,20260218_Istanbul.pdf
2026-02-18,Şanlıurfa,,RAZİYE TAY,trainer_change,"Antrenör Değişikliği: Eski: ÖN AYAKLARDA TOPALLIK, Neden: , Yeni: ",0.8,20260218_Sanliurfa.pdf
2026-02-18,Şanlıurfa,4,TİRYAKİ BEY,trainer_change,"Antrenör Değişikliği: Eski: BİNİCİ HASTANEYE SEVK EDİLMİŞ OLUP, ANTRENÖRÜ TARAFINDAN YERİNE BİNİCİ BULUNAMADIĞINDAN DOLAYI, Neden: , Yeni: ",0.8421052631578947,20260218_Sanliurfa.pdf
2026-02-18,Şanlıurfa,4,HER DAİM,trainer_change,"Antrenör Değişikliği: Eski: YELİZ BAYSAL, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7692307692307692,20260218_Sanliurfa.pdf
2026-02-18,Şanlıurfa,8,SATIG,trainer_change,"Antrenör Değişikliği: Eski: YUNUS TUNCAY, Neden: RAPORLU OLMASI, Yeni: AHMET AKBABA",0.8333333333333335,20260218_Sanliurfa.pdf
2026-02-19,Antalya,3,JUDITH,scratch,Çıkış Nedeni: BİNİCİSİNİN RAPORLU OLUP AT İLGİLİLERİNİN YERİNE BİNİCİ BULAMAMASI VE TALEPLERİ ÜZERİNE,0.7058823529411764,20260219_Antalya.pdf
2026-02-19,Antalya,,MONTRESTA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: SERHAT ÇELİK",0.8235294117647058,20260219_Antalya.pdf
2026-02-19,Antalya,,DARK SOUL,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET KIYAK",0.7142857142857143,20260219_Antalya.pdf
2026-02-19,Antalya,,BUMMER QUEEN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERTUĞRUL CANKILIÇ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MEHMET KIYAK",0.7272727272727273,20260219_Antalya.pdf
2026-02-19,Antalya,3,MY GOLDEN QUEEN,trainer_change,"Antrenör Değişikliği: Eski: VEDAT ÖNDER, Neden: RAPORLU OLMASI, Yeni: İZZET TURAN",0.7857142857142857,20260219_Antalya.pdf
2026-02-19,Antalya,6,ŞEKER ASLAN,trainer_change,"Antrenör Değişikliği: Eski: NURULLAH ESEN, Neden: RAPORLU OLMASI, Yeni: ÖMER FARUK TAN",0.7619047619047619,20260219_Antalya.pdf
2026-02-19,İzmir,9,ANADOLU EKSPRES,scratch,Çıkış Nedeni: SAĞ ÖN AYAKTA TOPALLIK,0.814814814814815,20260219_Izmir.pdf
2026-02-19,İzmir,,FIRE CROWN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: NEVZAT AVCİ",0.7,20260219_Izmir.pdf
2026-02-19,İzmir,,LAST STROM,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ALAATTİN KÜRÜNDÜK",0.8,20260219_Izmir.pdf
2026-02-19,İzmir,5,MÜTTEFİK,trainer_change,"Antrenör Değişikliği: Eski: GÜLŞAH TAŞDELEN, Neden: RAPORLU OLMASI, Yeni: HACI KURT",1.0,20260219_Izmir.pdf
2026-02-20,Bursa,,BALMELDA,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: CEM ALTUN",0.7692307692307692,20260220_Bursa.pdf
2026-02-20,Bursa,,BERİVANCAN,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: CEM ALTUN",0.8421052631578947,20260220_Bursa.pdf
2026-02-20,Bursa,,BERNAHANIM,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ALİ YILDIZ",0.8571428571428572,20260220_Bursa.pdf
2026-02-20,Bursa,,TAYKUTUN OĞLU,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ERHAN AKTUĞ, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: ALİ YILDIZ",0.7272727272727273,20260220_Bursa.pdf
2026-02-20,Bursa,7,İRFAN ABİ,trainer_change,"Antrenör Değişikliği: Eski: KENAN KORKMAZ, Neden: RAPORLU OLMASI, Yeni: AT SAHİBİ",0.7777777777777779,20260220_Bursa.pdf
2026-02-20,İzmir,1,ZOGO AKIN,scratch,Çıkış Nedeni: BİNİCİSİNE VERİLEN DOKTOR RAPORUNA İSTİNADEN,0.6666666666666667,20260220_Izmir.pdf
2026-02-21,Adana,2,PASSION RUNNER,scratch,Çıkış Nedeni: ÖN SOL AYAKTA TOPALLIK,0.6896551724137931,20260221_Adana.pdf
2026-02-21,Adana,2,GOLDEN CAS,trainer_change,"Antrenör Değişikliği: Eski: MEHMET ASLAN, Neden: RAPORLU OLMASI, Yeni: KADİR TAŞDEMİR",0.8333333333333335,20260221_Adana.pdf
2026-02-21,Adana,3,ÇELİK SEMEND,trainer_change,"Antrenör Değişikliği: Eski: İBRAHİM ATMACA, Neden: RAPORLU OLMASI, Yeni: SÜLEYMAN KARAKEÇİLİ",0.7619047619047619,20260221_Adana.pdf
2026-02-21,Adana,,GANİİY,steward_incident,"Ek Rapor DIŞ START İLE İLGİLİ BİLGİLENDİRME; Yapılan inceleme ve değerlendirme sonucunda, mevzuat hükümlerine göre; - GANİİY İsimli İngiliz atı, - KÜLÜNÇE BEYİ İsimli Arap atı, için dış start verilmesi uygun görülmüştür. 14.02.2026 tarihli koşulara ait ek rapor: 14.02.2026 tarihinde yapılan 3. koşuda, 1 numaralı HARŞİT BEYİ isimli atın binicisi Mehmet KIYAK, son düzlükte ata fazla sayıda kamçı kullanarak ( 7 adet ) yarış usul ve esaslarına aykırı hareket etmesinden dolayı 6132 Sayılı At Yarışları Hakkındaki Kanunun 4. Maddesi ve At Yarışları Yönetmeliğin 123/6. Maddesine göre disiplin soruşturması başlatılmış olup, savunması istenmişti. Savunmasını bugün Kurulumuza vermiş, ancak yeterli görülmemiştir. Adı geçen binici cezasının 23.02.2026 tarihinden itibaren başlatılmasını talep etmiştir. Bahse konu olayla ilgili olarak 6132 sayılı At Yarışları Kanununun 4. maddesinin ( b-1 ) ve (c-2) bentleri ve At Yarışları Yönetmeliğin 123/6. Maddesi uyarınca ( 23.02.2026 gününden başlamak üzere ) 7 ( yedi ) gün süreyle idman yeri dışında yarışlarla ilgili yerlerden geçici sanat icra etmekten yasaklanması ve ayrıca 5.325 TL PARA CEZASI ile cezalandırılmıştır. MEHMET ALİ SÖZMEN Adana Yeşiloba Hipodromu Komiserler Kurulu Başkanı",0.95,20260221_Adana.pdf
2026-02-21,İstanbul,,NİL FIRTINASI,jockey_change,"Jokey Değişikliği: Koşmayan Jokey: ADEM CEYLAN, Neden: RAPORLU OLDUĞUNDAN, Değişen Jokey: MUSTAFA MANAV",0.8571428571428572,20260221_Istanbul.pdf
